Temperature (C),Abs,Measurement,Name,norm_Abs,dabs_dt
50.0,0.2600335970917101,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.400494538641153,0.017200156043841952
49.0,0.2591718850204963,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.3822855715383664,0.017911386914612054
48.0,0.2583383380218928,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.36467176481192887,0.018104360248803297
47.0,0.2574583616031676,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.3460768510407598,0.016557305895266355
46.0,0.2567712386607713,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.33155715302139616,0.01588238786555321
45.0,0.2559551412100293,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.3143120753096534,0.017591185839939794
44.0,0.2551062856626497,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.29637478134151657,0.017148001389303724
43.0,0.2543321342914115,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.28001607253104593,0.015145771690111887
42.0,0.2536727837820054,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.2660832379612928,0.013363832458515468
41.0,0.2530672876164544,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.253288407614015,0.015889047461628558
40.0,0.2521689330780653,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.23430514303803568,0.01830689147184561
39.0,0.2513345952260908,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.21667462467032378,0.016155477438097088
38.0,0.2506398655756588,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.2019941881618415,0.015051795914433855
37.0,0.2499099878708577,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.18657103284145607,0.015497020751149351
36.0,0.249173119024497,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.1710001466595428,0.013764077404437094
35.0,0.2486072592117775,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.15904287803258188,0.012660339020107214
34.0,0.2479748558942818,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.14567946861932837,0.013178631978227384
33.0,0.2473599412070144,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.1326856140761271,0.013042383612892991
32.0,0.2467404333887998,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.11959470139354239,0.012816190838399945
31.0,0.2461469271694704,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.10705323239932722,0.012813129669268904
30.0,0.2455277090817361,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.09396844205500458,0.013000859735100283
29.0,0.2449164347745252,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.08105151292912666,0.012083225731518044
28.0,0.2443840679939935,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.0698019905919685,0.0106227182349275
27.0,0.2439110263424633,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.059806076459271655,0.009967582995558232
26.0,0.2434406661481213,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.04986682460085203,0.01003010031469281
25.0,0.2429617074197735,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.039745875829886035,0.01046169453271256
24.0,0.2424504981266952,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.02894343553542691,0.011911926910994653
23.0,0.2418342792518079,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.01592202200789673,0.011175409987566658
22.0,0.2413927790773181,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.006592615560293596,0.009381527316311502
21.299999237060547,0.2410807934288676,5,10 mM CaCl2_260.00nm_90.0-21.0C,0.0,0.009418011964172426
21.0,0.240253345584522,6,10 mM CaCl2_260.00nm_21.0-90.0C,8.497631692281677e-05,-8.497631692281677e-05
22.0,0.2402485027562067,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.0,0.0010252167420032076
23.0,0.2403702004647349,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.002135409800929232,0.006379752027483965
24.0,0.2409756710986813,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.01275950405496793,0.011152339108014732
25.0,0.2416413514293732,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.024440088016958694,0.009967483246552462
26.0,0.2421117714110154,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.032694470548072854,0.007490934881452438
27.0,0.2424951731261828,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.03942195777986357,0.006937058782941111
28.0,0.2429024619449278,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.046568588113955076,0.00868192151680126
29.0,0.2434847442649464,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.05678580081346609,0.010400595792707433
30.0,0.2440879287108381,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.06736977969936994,0.009648526048163724
31.0,0.2445844896255091,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.07608285290979354,0.009173239657351
32.0,0.2451335006152039,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.08571625901407194,0.01047705022778072
33.0,0.245778670718338,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.09703695336535498,0.010238108199388973
34.0,0.2463004469380943,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.10619247541284989,0.010128427681881401
35.0,0.2469331155835269,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.11729380872911778,0.011355985667341327
36.0,0.2475948096718356,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.12890444674753254,0.01094362884611854
37.0,0.2481804776149047,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.13918106642135486,0.011052399779974062
38.0,0.2488545694859705,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.15100924630748067,0.011611109178374268
39.0,0.2495039194946449,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.1624032847781034,0.011875077313864932
40.0,0.2502080986278369,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.17475940093521053,0.012934138634582745
41.0,0.2509781611441209,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.1882715620472689,0.0130350955408529
42.0,0.2516938474120538,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.20082959201691633,0.01238875845289647
43.0,0.2523902400009011,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.21304907895306183,0.012432338634599124
44.0,0.2531108935666783,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.22569426928611458,0.01292187640815931
45.0,0.2538630839937245,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.23889283176938045,0.013533268150801636
46.0,0.2546534243934389,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.25276080558771785,0.014121249638019043
47.0,0.2554726333380738,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.26713533104541853,0.014237934347454517
48.0,0.2562762735379038,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.2812366742826269,0.013663614685430675
49.0,0.2570300211487932,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.2944625604162799,0.013921847632890422
50.0,0.2578630949102362,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.30908036954840773,0.014483287800719058
51.0,0.2586808358416308,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.323429136017718,0.012523125531725104
52.0,0.2592904890152539,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.33412662061185794,0.01230538037117715
53.0,0.2600834112096827,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.3480398967600723,0.01452579100964585
54.0,0.2609461482518688,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.36317820263114964,0.013864924431790882
55.0,0.2616637444380224,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.37576974562365406,0.01309852269202555
56.0,0.262439126504596,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.38937524801520074,0.013536047387526978
57.0,0.2632065920440174,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.402841840398708,0.013487087643180545
58.0,0.2639763936466496,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.4163494233015618,0.01425098582599324
59.0,0.2648309288046114,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.4313438120506945,0.014814214627350525
60.0,0.2656649275973777,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.4459778525562629,0.014848147872567774
61.0,0.2665233304890027,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.46104010779583005,0.015634307960988997
62.0,0.2674469363269886,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.47724646847824087,0.015984959977276947
63.0,0.2683453067666266,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.49301002775038394,0.01634759824007484
64.0,0.2693102463529057,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.5099416649583906,0.017235596773156836
65.0,0.2703098314508312,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.5274812212966976,0.018990571277657242
66.0,0.2714748041882461,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.547922807513705,0.022699529871749613
67.0,0.2728971388321656,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.5728802810401968,0.02302563966852289
68.0,0.2740992817792317,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.5939740868507508,0.021733641859443154
69.0,0.2753743536610153,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.6163475647590831,0.02188985820060535
70.0,0.2765943022496457,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.6377538032519615,0.02072300001974431
71.0,0.2777363748666265,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.6577935647985718,0.020918459034336423
72.0,0.2789786020026127,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.6795907213206344,0.021999051780389967
73.0,0.2802438412932593,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.7017916683593517,0.02124219226454299
74.0,0.2813998010826067,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.7220751058497203,0.020475283525893895
75.0,0.2825776276095737,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.7427422354111395,0.020390927417807736
76.0,0.2837239724341027,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.7628569606853358,0.019409852334032474
77.0,0.2847899753761657,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.7815619400792044,0.021610094998164464
78.0,0.2861871053102453,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.8060771506816647,0.022116642432919387
79.0,0.2873108448629052,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.8257952249450432,0.01753031149894385
80.0,0.2881852217732103,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.8411377736795524,0.016967295660903936
81.0,0.2892447884094354,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.8597298162668511,0.016740809866949202
82.0,0.290093350319616,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.8746193934134509,0.015156686376704032
83.0,0.2909723575159578,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.8900431890202591,0.015674900122998714
84.0,0.2918799857706165,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.9059691936594483,0.017135073788889787
85.0,0.2929254245241375,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.9243133365980387,0.017533438212069374
86.0,0.2938784586184051,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.941036070083587,0.015177096762405362
87.0,0.2946553200198794,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.9546675301228494,0.015532888369638398
88.0,0.2956489074761246,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.9721018468228638,0.01698998254326478
89.0,0.2965918494322193,6,10 mM CaCl2_260.00nm_21.0-90.0C,0.988647495209379,0.016352875278499823
89.69999694824217,0.2972388324227781,6,10 mM CaCl2_260.00nm_21.0-90.0C,1.0,0.016217934691185893
90.0,0.2993270853253002,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.9691265439873095,-0.018937132394409195
89.0,0.300165124128313,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.9880636763817187,-0.015436728006345268
88.0,0.300693351008133,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,1.0,-0.0032059141317482553
87.0,0.3004488714650877,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.9944755046452152,0.0059440425351871
86.0,0.3001672588641381,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.9881119149296258,0.005760827629242904
85.0,0.2999389952081948,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.9829538493867294,0.005975997743939698
84.0,0.2996383384455834,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.9761599194417464,0.006432449183380817
83.0,0.2993696754292749,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.9700889510199677,0.006846338034359689
82.0,0.2990323864131596,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.962467243373027,0.006083612752594225
81.0,0.2988312302789751,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.9579217255147793,0.006274896512766026
80.0,0.2984770112219147,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.949917450347495,0.010226762336234207
79.0,0.2979260854567861,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.9374682008423109,0.01223304446206036
78.0,0.2973942954522121,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.9254513614233743,0.012323014199190963
77.0,0.296835406693612,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.9128221724439289,0.013965700020472038
76.0,0.2961582267291728,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.8975199613824302,0.014776387157217574
75.0,0.2955275861061884,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.8832693981294938,0.014387789003012241
74.0,0.2948847999797623,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.8687443833764057,0.01543400329540251
73.0,0.2941615615806174,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.8524013915386888,0.017754150548456915
72.0,0.2933134250995265,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.8332360822794919,0.0186964545291764
71.0,0.292506785762623,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.815008482480336,0.01849611125229078
70.0,0.2916763811573469,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.7962438597749103,0.01890035206288687
69.0,0.2908339634905479,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.7772077783545622,0.01978140717641963
68.0,0.2899255789295578,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.756681045422071,0.019413134982601832
67.0,0.2891157561015192,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.7383815083893586,0.018106040790974387
66.0,0.2883230591355632,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.7204689638401223,0.017958473584478774
65.0,0.2875262971070712,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.702464561220401,0.013482045290589717
64.0,0.2871297974671994,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.6935048732589428,0.010884683989534183
63.0,0.2865629213063661,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.6806951932413327,0.013637712553467518
62.0,0.2859227580838222,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.6662294481520078,0.013901781947506409
61.0,0.2853325098100118,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.6528916293463198,0.013801446338624457
60.0,0.2847012270379834,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.6386265554747589,0.013662793060814249
59.0,0.2841232506144774,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.6255660432246913,0.013387749317345154
58.0,0.2835163112672878,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.6118510568400686,0.014809672120187467
57.0,0.2828124840593175,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.5959466989843164,0.016430491864404817
56.0,0.2820620900633402,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.5789900731112589,0.01667414456201166
55.0,0.2813366977724629,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.5625984098602931,0.016166421588511115
54.0,0.2806312410504205,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.5466572299342367,0.016466658776074172
53.0,0.2798792755268018,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.5296650923081447,0.016763950770045943
52.0,0.2791475062436404,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.5131293283941448,0.016803048909308338
51.0,0.278392080242781,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.49605899448952806,0.01773348922564369
50.0,0.2775779600447359,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.47766234994285744,0.018660064268338244
49.0,0.2767405252345691,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.45873886595285157,0.018647449302042596
48.0,0.2759275215552275,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.44036745133877225,0.018183059086417402
47.0,0.275131188746391,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.42237274778001677,0.017770167850772234
46.0,0.2743547290241478,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.4048271156372278,0.01792630142103302
45.0,0.273544577228613,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.3865201449379507,0.019076530868171654
44.0,0.2726663136124123,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.3666740539008845,0.01821561636394395
43.0,0.2719323591782934,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.35008891221006283,0.01738780032964307
42.0,0.2711273634617991,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.33189845324159833,0.017901449670743058
41.0,0.2703479472259651,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.3142860128685767,0.017920129470130997
40.0,0.2695412982077572,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.29605819430133634,0.017855645843176865
39.0,0.2687675892543587,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.278574721182223,0.017492260144422317
38.0,0.2679931025836143,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.2610736740124917,0.01736839849856464
37.0,0.2672303563106546,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.2438379241850937,0.015872307115440604
36.0,0.2665882848974897,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.2293290597816105,0.015654528812695717
35.0,0.2658448136303074,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.21252886655970227,0.01707295237677406
34.0,0.2650772011414349,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.19518315502806238,0.01735085646951362
33.0,0.2643091332871473,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.17782715362067503,0.016872140844977318
32.0,0.2635838907052506,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.16143887333810775,0.01610912573390061
31.0,0.262883355385145,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.1456089021528738,0.015923537539797
30.0,0.262174538744072,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.12959179825851375,0.015787572985764824
29.0,0.2614860373021418,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.11403375618134416,0.01605675932288663
28.0,0.2607533956604245,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.09747827961274048,0.015515859781913964
27.0,0.2601127678663546,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.08300203661751623,0.014415228814713563
26.0,0.2594775402828063,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.06864782198331336,0.013944908454123262
25.0,0.258878539352172,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.05511221970926971,0.014432769090322765
24.0,0.2582001324598368,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.03978228380266783,0.015574402477280794
23.0,0.2575000884507512,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.02396341475470812,0.014992692918476026
22.0,0.2568731671975517,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.009796897965715779,0.014065950057370335
21.299999237060547,0.2564396178895873,7,10 mM CaCl2_260.00nm_90.0-21.0C_R1,0.0,0.013995553268508603
21.0,0.2559132942710142,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.0,0.001849569571055536
22.0,0.2560193607771933,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.001849569571055536,0.0026108006248096796
23.0,0.2562127352922521,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.005221601249619359,0.0041252083452127915
24.0,0.2564924940329353,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.01009998626148112,0.003066999467846376
25.0,0.2565644992086771,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.011355600185312112,0.004670697573996428
26.0,0.2570281911819861,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.019441381409473976,0.011481798017543138
27.0,0.25788138311446,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.03431919622039839,0.014290422227086739
28.0,0.2586672051246578,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.048022225863647454,0.010675482921909403
29.0,0.2591057881793151,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.055670162064217196,0.007636379723410653
30.0,0.2595430457848786,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.06329498531046876,0.010808267605767093
31.0,0.2603454227415747,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.07728669727575138,0.012143962320243958
32.0,0.2609358754190116,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.08758290995095667,0.009651815353290273
33.0,0.2614524201195913,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.09659032798233193,0.012060454935288074
34.0,0.262319127325763,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.11170381982153282,0.01478951481932874
35.0,0.2631486765778703,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.1261693576209894,0.014653303090685216
36.0,0.2639997612279793,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.14101042600290326,0.015061476302517626
37.0,0.2648761251629971,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.15629231022602466,0.014779451372497115
38.0,0.2656948634775578,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.1705693287478975,0.014140496858378454
39.0,0.2664979436886427,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.18457330394278157,0.013619403916397196
40.0,0.2672569161975636,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.19780813658069188,0.012938325253975203
41.0,0.2679818813322689,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.21044995445073197,0.013276658760986826
42.0,0.2687796583863917,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.22436145410266553,0.013992144485326749
43.0,0.2695866848527596,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.23843424342138547,0.013835481912705241
44.0,0.2703664937785275,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.252032417928076,0.012745815828386381
45.0,0.2710485429785366,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.26392587507815823,0.012787966873278572
46.0,0.2718331863416065,8,10 mM CaCl2_260.00nm_21.0-90.0C_R1,0.27760835167463316,0.01399221622878924
